100,100,3800,0,1606072,1.8864245414733887
100,100,3800,0.050,1541624,1.8470702171325684
100,100,3800,0.100,1463384,3.771228790283203
100,100,3800,0.150,1382160,4.210045576095581
100,100,3800,0.200,1302824,4.505950927734375
100,100,3800,0.250,1223896,4.931292772293091
100,100,3800,0.300,1143280,5.067153215408325
100,100,3800,0.350,1063268,6.414613485336304
100,100,3800,0.400,985584,8.551881313323975
100,100,4000,0,1684528,1.7337231636047363
100,100,4000,0.050,1616212,1.879521369934082
100,100,4000,0.100,1532632,1.9781408309936523
100,100,4000,0.150,1449080,4.461025714874268
100,100,4000,0.200,1365604,4.857799530029297
100,100,4000,0.250,1281152,4.61499285697937
100,100,4000,0.300,1199012,5.980893611907959
100,100,4000,0.350,1114232,5.789973974227905
100,100,4000,0.400,1031308,7.52970290184021
100,100,4200,0,1759984,1.7707877159118652
100,100,4200,0.050,1690224,1.8830628395080566
100,100,4200,0.100,1602532,2.0026285648345947
100,100,4200,0.150,1514044,2.264570474624634
100,100,4200,0.200,1426596,5.110204458236694
100,100,4200,0.250,1339248,5.048469543457031
100,100,4200,0.300,1252592,6.090251684188843
100,100,4200,0.350,1164864,5.219043970108032
100,100,4200,0.400,1076740,6.728911876678467
100,100,4400,0,1840084,2.203554391860962
100,100,4400,0.050,1766072,2.2166903018951416
100,100,4400,0.100,1673240,2.5208520889282227
100,100,4400,0.150,1583936,2.564283847808838
100,100,4400,0.200,1491852,5.281863212585449
100,100,4400,0.250,1400724,6.2601094245910645
100,100,4400,0.300,1308488,6.683884143829346
100,100,4400,0.350,1217572,6.634585380554199
100,100,4400,0.400,1125460,7.581879377365112
100,100,4600,0,1917832,2.104095697402954
100,100,4600,0.050,1841452,2.3019795417785645
100,100,4600,0.100,1745440,2.396624803543091
100,100,4600,0.150,1649840,2.6083147525787354
100,100,4600,0.200,1554648,2.6549930572509766
100,100,4600,0.250,1458828,6.35364556312561
100,100,4600,0.300,1364664,5.989387035369873
100,100,4600,0.350,1268916,7.262164354324341
100,100,4600,0.400,1173040,6.843481779098511
100,100,4800,0,2011284,2.619481086730957
100,100,4800,0.050,1912416,2.6435952186584473
100,100,4800,0.100,1811928,2.830721616744995
100,100,4800,0.150,1712604,3.0915000438690186
100,100,4800,0.200,1614408,3.0783066749572754
100,100,4800,0.250,1515948,6.690984010696411
100,100,4800,0.300,1416048,7.377966642379761
100,100,4800,0.350,1316132,7.916754722595215
100,100,4800,0.400,1218944,7.674510478973389
100,100,5000,0,2070612,2.9833130836486816
100,100,5000,0.050,1989480,2.8589649200439453
100,100,5000,0.100,1885724,2.9631261825561523
100,100,5000,0.150,1784088,3.3812131881713867
100,100,5000,0.200,1679520,3.1628031730651855
100,100,5000,0.250,1577188,5.561644077301025
100,100,5000,0.300,1474852,7.1552629470825195
100,100,5000,0.350,1370244,7.670222520828247
100,100,5000,0.400,1267744,7.461805820465088
100,100,5000,0.450,1164420,8.797297477722168
100,100,5200,0,2149996,2.3072292804718018
100,100,5200,0.050,2055604,2.613297939300537
100,100,5200,0.100,1949292,2.6369550228118896
100,100,5200,0.150,1843188,2.6453723907470703
100,100,5200,0.200,1735428,6.733005046844482
100,100,5200,0.250,1629392,6.309319496154785
100,100,5200,0.300,1523016,6.9025068283081055
100,100,5200,0.350,1415880,7.219770669937134
100,100,5200,0.400,1309796,7.3884117603302
100,100,5200,0.450,1202632,8.821189165115356
100,100,5400,0,2227772,2.3836777210235596
100,100,5400,0.050,2133868,2.5312602519989014
100,100,5400,0.100,2022508,2.6395537853240967
100,100,5400,0.150,1912240,2.729757785797119
100,100,5400,0.200,1802652,6.650178909301758
100,100,5400,0.250,1690212,6.689613580703735
100,100,5400,0.300,1579684,7.758515119552612
100,100,5400,0.350,1469572,7.4691996574401855
100,100,5400,0.400,1357704,8.58934497833252
100,100,5400,0.450,1248400,9.014814138412476
100,100,5600,0,2307440,2.7418253421783447
100,100,5600,0.050,2207900,2.7609994411468506
100,100,5600,0.100,2094184,2.873570442199707
100,100,5600,0.150,1979336,3.1059603691101074
100,100,5600,0.200,1864408,6.98060941696167
100,100,5600,0.250,1748704,6.986061334609985
100,100,5600,0.300,1635616,7.8326191902160645
100,100,5600,0.350,1521072,7.509226083755493
100,100,5600,0.400,1404628,8.629792213439941
100,100,5600,0.450,1289740,8.260499238967896
100,100,5800,0,2386160,2.7885072231292725
100,100,5800,0.050,2280840,3.2077832221984863
100,100,5800,0.100,2162040,3.221386194229126
100,100,5800,0.150,2042584,3.5682311058044434
100,100,5800,0.200,1925388,3.7373781204223633
100,100,5800,0.250,1805920,7.841910362243652
100,100,5800,0.300,1687360,7.78369402885437
100,100,5800,0.350,1570132,7.92169189453125
100,100,5800,0.400,1451428,9.61851453781128
100,100,5800,0.450,1332844,9.386481046676636
100,100,6000,0,2481100,2.756898880004883
100,100,6000,0.050,2357652,2.9503071308135986
100,100,6000,0.100,2234992,2.9587388038635254
100,100,6000,0.150,2111964,3.1327028274536133
100,100,6000,0.200,1990492,3.2399768829345703
100,100,6000,0.250,1867756,7.708102703094482
100,100,6000,0.300,1744664,8.573768138885498
100,100,6000,0.350,1622232,8.749250650405884
100,100,6000,0.400,1500700,8.843814849853516
100,100,6000,0.450,1377572,10.134357213973999
100,100,6200,0,2561596,3.34035325050354
100,100,6200,0.050,2439616,3.253304958343506
100,100,6200,0.100,2312040,3.361438274383545
100,100,6200,0.150,2185212,3.460631847381592
100,100,6200,0.200,2058512,3.8711283206939697
100,100,6200,0.250,1931172,8.109156131744385
100,100,6200,0.300,1805208,8.00007700920105
100,100,6200,0.350,1678188,9.02403712272644
100,100,6200,0.400,1550744,9.973845958709717
100,100,6200,0.450,1424580,10.364016056060791
100,100,6400,0,2619744,3.116619348526001
100,100,6400,0.050,2535696,3.3918309211730957
100,100,6400,0.100,2402628,3.4112679958343506
100,100,6400,0.150,2271888,3.3551478385925293
100,100,6400,0.200,2140376,3.7365188598632812
100,100,6400,0.250,2008256,6.458951950073242
100,100,6400,0.300,1876656,8.93147873878479
100,100,6400,0.350,1743480,9.41162371635437
100,100,6400,0.400,1611344,9.926547765731812
100,100,6400,0.450,1480768,10.678942441940308
100,100,6600,0,2697804,3.752955436706543
100,100,6600,0.050,2585920,3.6652870178222656
100,100,6600,0.100,2451352,4.218637228012085
100,100,6600,0.150,2316760,3.9587690830230713
100,100,6600,0.200,2183504,4.622945070266724
100,100,6600,0.250,2047212,7.841696262359619
100,100,6600,0.300,1913412,9.555360555648804
100,100,6600,0.350,1779648,9.632036447525024
100,100,6600,0.400,1643956,9.800328254699707
100,100,6600,0.450,1508936,10.428855895996094
100,100,6800,0,2776056,3.11028790473938
100,100,6800,0.050,2660060,3.3031327724456787
100,100,6800,0.100,2520520,3.44319748878479
100,100,6800,0.150,2382520,3.7192516326904297
100,100,6800,0.200,2244432,4.202307462692261
100,100,6800,0.250,2105104,7.782212018966675
100,100,6800,0.300,1967004,8.82016372680664
100,100,6800,0.350,1828616,9.23157286643982
100,100,6800,0.400,1690056,9.681002616882324
100,100,6800,0.450,1552396,10.888624429702759
100,100,7000,0,2855716,3.2966225147247314
100,100,7000,0.050,2735384,3.6850697994232178
100,100,7000,0.100,2592300,3.765871286392212
100,100,7000,0.150,2449328,3.8116984367370605
100,100,7000,0.200,2306732,3.922720432281494
100,100,7000,0.250,2165392,9.544339656829834
100,100,7000,0.300,2022084,8.487547636032104
100,100,7000,0.350,1881024,9.403534173965454
100,100,7000,0.400,1738092,10.680629968643188
100,100,7000,0.450,1594232,10.72978162765503
100,100,7200,0,2935620,3.5307047367095947
100,100,7200,0.050,2805412,3.5562469959259033
100,100,7200,0.100,2657568,3.820678949356079
100,100,7200,0.150,2511540,3.8552768230438232
100,100,7200,0.200,2367092,4.371525049209595
100,100,7200,0.250,2219868,9.172875165939331
100,100,7200,0.300,2075136,8.961256504058838
100,100,7200,0.350,1928424,9.82353162765503
100,100,7200,0.400,1780864,10.799070835113525
100,100,7200,0.450,1636524,11.081676006317139
100,100,7400,0,3008880,4.0353474617004395
100,100,7400,0.050,2880612,4.111038446426392
100,100,7400,0.100,2731276,3.932042121887207
100,100,7400,0.150,2581180,4.1313371658325195
100,100,7400,0.200,2430100,4.277406215667725
100,100,7400,0.250,2280044,4.46908712387085
100,100,7400,0.300,2129848,8.97465991973877
100,100,7400,0.350,1980468,10.126644611358643
100,100,7400,0.400,1830388,11.275805950164795
100,100,7400,0.450,1680920,11.030720710754395
100,100,7600,0,3090456,3.6665520668029785
100,100,7600,0.050,2959176,4.0497963428497314
100,100,7600,0.100,2806116,4.12385368347168
100,100,7600,0.150,2650824,4.740493535995483
100,100,7600,0.200,2496736,4.705120086669922
100,100,7600,0.250,2343168,4.717548370361328
100,100,7600,0.300,2189056,9.175089359283447
100,100,7600,0.350,2033944,9.9525465965271
100,100,7600,0.400,1880292,11.595053672790527
100,100,7600,0.450,1726580,11.612704038619995
100,100,7800,0,3166260,3.6459569931030273
100,100,7800,0.050,3031536,3.6007566452026367
100,100,7800,0.100,2873416,4.267944097518921
100,100,7800,0.150,2714612,4.227050542831421
100,100,7800,0.200,2558000,4.387494325637817
100,100,7800,0.250,2398816,8.889410495758057
100,100,7800,0.300,2241296,9.655978441238403
100,100,7800,0.350,2082200,10.483898162841797
100,100,7800,0.400,1924640,11.443065404891968
100,100,7800,0.450,1766280,11.521129608154297
100,100,8000,0,3246596,3.853631019592285
100,100,8000,0.050,3104552,3.6950886249542236
100,100,8000,0.100,2943236,4.088066816329956
100,100,8000,0.150,2780536,4.367408752441406
100,100,8000,0.200,2619780,4.51627779006958
100,100,8000,0.250,2457612,9.446071147918701
100,100,8000,0.300,2296436,10.36853313446045
100,100,8000,0.350,2133368,11.375134468078613
100,100,8000,0.400,1970912,11.594560623168945
100,100,8000,0.450,1808980,12.481260776519775
100,100,8200,0,3322844,4.337636232376099
100,100,8200,0.050,3176824,4.502893447875977
100,100,8200,0.100,3010512,4.994191884994507
100,100,8200,0.150,2844872,4.93539834022522
100,100,8200,0.200,2680732,5.314592361450195
100,100,8200,0.250,2514484,8.87558913230896
100,100,8200,0.300,2349164,10.487204313278198
100,100,8200,0.350,2182412,11.834036588668823
100,100,8200,0.400,2017088,12.387666463851929
100,100,8200,0.450,1851228,14.47870397567749
100,100,8400,0,3402996,4.503164529800415
100,100,8400,0.050,3241864,4.308992385864258
100,100,8400,0.100,3073656,4.851195573806763
100,100,8400,0.150,2903952,5.063872814178467
100,100,8400,0.200,2735784,5.142306089401245
100,100,8400,0.250,2565348,10.654155492782593
100,100,8400,0.300,2396228,10.99211597442627
100,100,8400,0.350,2228104,12.094138860702515
100,100,8400,0.400,2058660,12.757251977920532
100,100,8400,0.450,1890196,14.323391437530518
100,100,8600,0,3495276,4.410518646240234
100,100,8600,0.050,3325028,4.816996097564697
100,100,8600,0.100,3152124,4.637868881225586
100,100,8600,0.150,2977840,5.1408867835998535
100,100,8600,0.200,2805524,5.378315210342407
100,100,8600,0.250,2631856,11.426500082015991
100,100,8600,0.300,2457032,10.944079399108887
100,100,8600,0.350,2284148,12.484988927841187
100,100,8600,0.400,2110068,13.28147006034851
100,100,8600,0.450,1937588,14.768526077270508
100,100,8800,0,3557476,4.8016228675842285
100,100,8800,0.050,3393048,4.56678032875061
100,100,8800,0.100,3216880,5.2667176723480225
100,100,8800,0.150,3039876,5.149564027786255
100,100,8800,0.200,2863536,5.7618958950042725
100,100,8800,0.250,2684280,10.457357406616211
100,100,8800,0.300,2508440,11.670915603637695
100,100,8800,0.350,2331368,13.835855484008789
100,100,8800,0.400,2154560,14.773882150650024
100,100,8800,0.450,1977728,14.666234493255615
100,100,9000,0,3645192,4.831036329269409
100,100,9000,0.050,3472684,4.744060277938843
100,100,9000,0.100,3290328,5.640417814254761
100,100,9000,0.150,3110592,5.48444390296936
100,100,9000,0.200,2928036,5.316473007202148
100,100,9000,0.250,2747064,10.020554304122925
100,100,9000,0.300,2564900,11.893792152404785
100,100,9000,0.350,2385628,12.524875164031982
100,100,9000,0.400,2203336,13.3898286819458
100,100,9000,0.450,2021980,14.529271602630615
100,100,9200,0,3713036,4.93190336227417
100,100,9200,0.050,3545792,5.125434637069702
100,100,9200,0.100,3359816,5.054498672485352
100,100,9200,0.150,3175500,5.441349983215332
100,100,9200,0.200,2991168,5.4808125495910645
100,100,9200,0.250,2806456,10.516728401184082
100,100,9200,0.300,2619644,11.362513303756714
100,100,9200,0.350,2434564,12.0037100315094
100,100,9200,0.400,2249908,13.540911197662354
100,100,9200,0.450,2064480,14.198809146881104
100,100,9400,0,3789572,4.628614902496338
100,100,9400,0.050,3619624,4.487837791442871
100,100,9400,0.100,3430840,4.9660398960113525
100,100,9400,0.150,3240556,5.068195343017578
100,100,9400,0.200,3052676,5.244253873825073
100,100,9400,0.250,2863620,10.15279245376587
100,100,9400,0.300,2675012,12.738788604736328
100,100,9400,0.350,2485016,12.842139482498169
100,100,9400,0.400,2296140,14.12157678604126
100,100,9400,0.450,2106776,15.872125387191772
100,100,9600,0,3887408,4.344181299209595
100,100,9600,0.050,3694460,4.934800624847412
100,100,9600,0.100,3501004,4.816439151763916
100,100,9600,0.150,3307832,5.396208763122559
100,100,9600,0.200,3115508,5.213940620422363
100,100,9600,0.250,2923060,11.511808633804321
100,100,9600,0.300,2729528,11.902762651443481
100,100,9600,0.350,2535712,12.609435796737671
100,100,9600,0.400,2344428,14.314758062362671
100,100,9600,0.450,2151400,16.37375807762146
100,100,9800,0,3960248,5.4234418869018555
100,100,9800,0.050,3768884,5.23710823059082
100,100,9800,0.100,3573572,5.372348785400391
100,100,9800,0.150,3375276,5.639687538146973
100,100,9800,0.200,3179048,6.04808235168457
100,100,9800,0.250,2982008,10.63082504272461
100,100,9800,0.300,2785824,10.725123405456543
100,100,9800,0.350,2588060,12.512953042984009
100,100,9800,0.400,2391532,13.818995475769043
100,100,9800,0.450,2195012,16.575597286224365
100,100,10000,0,4025856,4.261264801025391
100,100,10000,0.050,3840124,4.332183122634888
100,100,10000,0.100,3638576,4.43816351890564
100,100,10000,0.150,3438512,5.428063869476318
100,100,10000,0.200,3237436,5.057885646820068
100,100,10000,0.250,3037428,10.550477743148804
100,100,10000,0.300,2836132,11.876579999923706
100,100,10000,0.350,2635832,12.305818557739258
100,100,10000,0.400,2435168,12.616167068481445
100,100,10000,0.450,2234936,16.299209356307983
