iteration,d1,d2,d3,varying_d1,varying_d2,varying_d3,initial_memory_usage_kb,input_data_memory_usage_kb,final_memory_usage_kb
13,2000,100,100,True,False,False,11232,228836,1048824
13,100,2000,100,False,True,False,11004,227944,1047832
13,100,100,2000,False,False,True,11800,227200,1046988
14,2000,100,100,True,False,False,13560,219408,1039140
14,100,2000,100,False,True,False,11884,220796,1040668
14,100,100,2000,False,False,True,13556,221692,1041404
15,2000,100,100,True,False,False,11336,223672,1043636
15,100,2000,100,False,True,False,11464,224284,1044004
15,100,100,2000,False,False,True,13616,222036,1041844
16,2000,100,100,True,False,False,13204,227900,1048100
16,100,2000,100,False,True,False,11404,217284,1037148
16,100,100,2000,False,False,True,13340,223772,1043680
17,2000,100,100,True,False,False,13256,223976,1043776
17,100,2000,100,False,True,False,13460,215732,1035700
17,100,100,2000,False,False,True,13040,218620,1038620
18,2000,100,100,True,False,False,13680,221516,1041528
18,100,2000,100,False,True,False,13564,224128,1044008
18,100,100,2000,False,False,True,13468,227520,1047696
19,2000,100,100,True,False,False,10996,228148,1048064
19,100,2000,100,False,True,False,13444,229568,1049444
19,100,100,2000,False,False,True,11304,224436,1044444
20,2000,100,100,True,False,False,11224,225844,1045568
20,100,2000,100,False,True,False,11580,217344,1037236
20,100,100,2000,False,False,True,13548,218896,1038792
21,2000,100,100,True,False,False,13224,217388,1037260
21,100,2000,100,False,True,False,11404,223188,1042964
21,100,100,2000,False,False,True,11368,224264,1044212
22,2000,100,100,True,False,False,11420,224056,1044068
22,100,2000,100,False,True,False,13304,227640,1047332
22,100,100,2000,False,False,True,13256,226612,1046448
23,2000,100,100,True,False,False,13364,229216,1049116
23,100,2000,100,False,True,False,13624,223640,1043648
23,100,100,2000,False,False,True,13536,219648,1039524
24,2000,100,100,True,False,False,11296,229996,1049940
24,100,2000,100,False,True,False,13284,220296,1040104
24,100,100,2000,False,False,True,11452,228256,1048112
25,2000,100,100,True,False,False,13592,227480,1047184
25,100,2000,100,False,True,False,13268,224248,1044256
25,100,100,2000,False,False,True,13660,229816,1049800
26,2000,100,100,True,False,False,11224,215760,1035700
26,100,2000,100,False,True,False,13464,250832,1070840
26,100,100,2000,False,False,True,15948,223836,1043736
27,2000,100,100,True,False,False,17404,220292,1040192
27,100,2000,100,False,True,False,11220,230008,1049892
27,100,100,2000,False,False,True,11632,229904,1049604
28,2000,100,100,True,False,False,13208,216096,1035752
28,100,2000,100,False,True,False,13264,223528,1043412
28,100,100,2000,False,False,True,11184,231316,1051196
29,2000,100,100,True,False,False,13840,225016,1044732
29,100,2000,100,False,True,False,11512,220088,1039972
29,100,100,2000,False,False,True,13668,226108,1045872
30,2000,100,100,True,False,False,13500,223824,1043844
30,100,2000,100,False,True,False,11500,221344,1041136
30,100,100,2000,False,False,True,13584,215412,1035296
31,2000,100,100,True,False,False,13504,219048,1038772
31,100,2000,100,False,True,False,13292,219220,1039248
31,100,100,2000,False,False,True,13684,222736,1042624
32,2000,100,100,True,False,False,11508,221780,1041812
32,100,2000,100,False,True,False,11180,221376,1041144
32,100,100,2000,False,False,True,11076,222556,1042400
33,2000,100,100,True,False,False,10948,224512,1044588
33,100,2000,100,False,True,False,11300,221688,1041700
33,100,100,2000,False,False,True,11068,231892,1051808
34,2000,100,100,True,False,False,13220,225532,1045456
34,100,2000,100,False,True,False,13152,216152,1036092
34,100,100,2000,False,False,True,13400,219104,1039156
35,2000,100,100,True,False,False,11184,220500,1040280
35,100,2000,100,False,True,False,11512,219576,1039652
35,100,100,2000,False,False,True,10992,221820,1041700
1,2200,100,100,True,False,False,11420,243892,1063768
1,100,2200,100,False,True,False,11252,239260,1059376
1,100,100,2200,False,False,True,11468,238992,1059052
2,2200,100,100,True,False,False,11468,247140,1066988
2,100,2200,100,False,True,False,13380,243308,1063432
2,100,100,2200,False,False,True,11224,245480,1065480
3,2200,100,100,True,False,False,10876,250068,1069852
3,100,2200,100,False,True,False,13852,236544,1056704
3,100,100,2200,False,False,True,11460,245552,1065452
4,2200,100,100,True,False,False,11004,236120,1056252
4,100,2200,100,False,True,False,13224,241824,1061600
4,100,100,2200,False,False,True,11232,235996,1055864
5,2200,100,100,True,False,False,11540,239072,1059124
5,100,2200,100,False,True,False,11468,245752,1065692
5,100,100,2200,False,False,True,11300,258332,1078356
6,2200,100,100,True,False,False,11324,247424,1067532
6,100,2200,100,False,True,False,13228,237464,1057412
6,100,100,2200,False,False,True,11216,237500,1057448
7,2200,100,100,True,False,False,11048,243040,1063140
7,100,2200,100,False,True,False,13216,235128,1055056
7,100,100,2200,False,False,True,11296,235836,1055836
8,2200,100,100,True,False,False,11540,239068,1059000
8,100,2200,100,False,True,False,13564,234796,1054724
8,100,100,2200,False,False,True,11264,237224,1057492
9,2200,100,100,True,False,False,11292,235132,1055228
9,100,2200,100,False,True,False,11496,232860,1052908
9,100,100,2200,False,False,True,13100,232976,1052712
10,2200,100,100,True,False,False,13552,244768,1064740
10,100,2200,100,False,True,False,11204,237160,1057076
10,100,100,2200,False,False,True,13956,235252,1055028
11,2200,100,100,True,False,False,11000,235588,1055528
11,100,2200,100,False,True,False,13732,235328,1055212
11,100,100,2200,False,False,True,11816,239080,1058992
12,2200,100,100,True,False,False,11192,237964,1057996
12,100,2200,100,False,True,False,11248,239624,1059728
12,100,100,2200,False,False,True,11180,248164,1068032
13,2200,100,100,True,False,False,11296,235352,1055244
13,100,2200,100,False,True,False,13784,240956,1061180
13,100,100,2200,False,False,True,13504,237428,1057264
14,2200,100,100,True,False,False,11752,238804,1058764
14,100,2200,100,False,True,False,11704,243296,1063060
14,100,100,2200,False,False,True,11248,241900,1061840
15,2200,100,100,True,False,False,11392,235228,1054964
15,100,2200,100,False,True,False,11404,239188,1059444
15,100,100,2200,False,False,True,11584,233532,1053496
16,2200,100,100,True,False,False,11208,237992,1057780
16,100,2200,100,False,True,False,13564,241716,1061636
16,100,100,2200,False,False,True,11104,235296,1055452
17,2200,100,100,True,False,False,11540,240492,1060444
17,100,2200,100,False,True,False,11160,235888,1055644
17,100,100,2200,False,False,True,13332,241772,1061560
18,2200,100,100,True,False,False,13016,231536,1051600
18,100,2200,100,False,True,False,11152,235620,1055772
18,100,100,2200,False,False,True,11560,233528,1053528
19,2200,100,100,True,False,False,11228,237544,1057348
19,100,2200,100,False,True,False,13952,245484,1065400
19,100,100,2200,False,False,True,11112,235984,1056292
20,2200,100,100,True,False,False,11060,248416,1068392
20,100,2200,100,False,True,False,13336,257840,1077940
20,100,100,2200,False,False,True,11188,245576,1065364
21,2200,100,100,True,False,False,11628,242888,1063008
21,100,2200,100,False,True,False,11180,241572,1061480
21,100,100,2200,False,False,True,13644,233484,1053484
22,2200,100,100,True,False,False,13440,231676,1051456
22,100,2200,100,False,True,False,11288,234780,1054516
22,100,100,2200,False,False,True,13584,233540,1053568
23,2200,100,100,True,False,False,11440,237848,1057756
23,100,2200,100,False,True,False,11240,241512,1061416
23,100,100,2200,False,False,True,11236,236824,1056712
24,2200,100,100,True,False,False,13328,242072,1062172
24,100,2200,100,False,True,False,13680,237176,1057024
24,100,100,2200,False,False,True,13332,237996,1057832
25,2200,100,100,True,False,False,13488,237368,1057284
25,100,2200,100,False,True,False,13268,241328,1061612
25,100,100,2200,False,False,True,11204,242140,1062024
26,2200,100,100,True,False,False,11584,239076,1059024
26,100,2200,100,False,True,False,11304,237376,1057272
26,100,100,2200,False,False,True,11120,230960,1050728
27,2200,100,100,True,False,False,11260,237252,1057472
27,100,2200,100,False,True,False,13288,235480,1055196
27,100,100,2200,False,False,True,11440,236720,1056668
28,2200,100,100,True,False,False,11540,237700,1057688
28,100,2200,100,False,True,False,15528,235164,1055108
28,100,100,2200,False,False,True,11284,235740,1055584
29,2200,100,100,True,False,False,13440,234968,1054916
29,100,2200,100,False,True,False,13472,235328,1055432
29,100,100,2200,False,False,True,13132,237684,1057600
30,2200,100,100,True,False,False,13440,241876,1061796
30,100,2200,100,False,True,False,11188,239120,1059008
30,100,100,2200,False,False,True,13308,240236,1060240
31,2200,100,100,True,False,False,13156,235304,1055472
31,100,2200,100,False,True,False,13752,241424,1061304
31,100,100,2200,False,False,True,13144,239324,1059480
32,2200,100,100,True,False,False,11308,233132,1053088
32,100,2200,100,False,True,False,13420,241704,1061508
32,100,100,2200,False,False,True,11220,241988,1061708
33,2200,100,100,True,False,False,13184,237736,1057504
33,100,2200,100,False,True,False,13512,231572,1051456
33,100,100,2200,False,False,True,13420,246552,1066544
34,2200,100,100,True,False,False,11424,243640,1063496
34,100,2200,100,False,True,False,13372,241220,1061392
34,100,100,2200,False,False,True,11092,247124,1067112
35,2200,100,100,True,False,False,10996,239676,1059560
35,100,2200,100,False,True,False,11752,237188,1057100
35,100,100,2200,False,False,True,13404,233268,1053052
1,2400,100,100,True,False,False,11228,254864,1074852
1,100,2400,100,False,True,False,13020,254848,1074912
1,100,100,2400,False,False,True,13304,248760,1068704
2,2400,100,100,True,False,False,11512,255288,1075144
2,100,2400,100,False,True,False,13444,255484,1075324
2,100,100,2400,False,False,True,11472,248908,1068760
3,2400,100,100,True,False,False,11220,254916,1075156
3,100,2400,100,False,True,False,13432,254792,1074856
3,100,100,2400,False,False,True,13248,253328,1073376
4,2400,100,100,True,False,False,11540,256424,1076384
4,100,2400,100,False,True,False,11304,246936,1066848
4,100,100,2400,False,False,True,11188,252812,1072716
5,2400,100,100,True,False,False,11144,253428,1073272
5,100,2400,100,False,True,False,11144,252652,1072680
5,100,100,2400,False,False,True,13296,248836,1068980
6,2400,100,100,True,False,False,11416,248588,1068556
6,100,2400,100,False,True,False,11144,259936,1079956
6,100,100,2400,False,False,True,11192,253572,1073504
7,2400,100,100,True,False,False,11404,252744,1072728
7,100,2400,100,False,True,False,11656,258900,1078780
7,100,100,2400,False,False,True,13484,251288,1071192
8,2400,100,100,True,False,False,14028,251700,1071720
8,100,2400,100,False,True,False,11544,250676,1070588
8,100,100,2400,False,False,True,11816,250408,1070340
9,2400,100,100,True,False,False,13584,258440,1078548
9,100,2400,100,False,True,False,11044,246664,1066556
9,100,100,2400,False,False,True,11300,252864,1073208
10,2400,100,100,True,False,False,11784,255016,1074892
10,100,2400,100,False,True,False,11988,250028,1070120
10,100,100,2400,False,False,True,11484,252432,1072584
11,2400,100,100,True,False,False,11872,252752,1072672
11,100,2400,100,False,True,False,11288,252748,1072604
11,100,100,2400,False,False,True,13144,253220,1073244
12,2400,100,100,True,False,False,11800,260720,1080848
12,100,2400,100,False,True,False,13112,249676,1069680
12,100,100,2400,False,False,True,11204,254660,1074596
13,2400,100,100,True,False,False,11224,249068,1069116
13,100,2400,100,False,True,False,11748,259268,1079288
13,100,100,2400,False,False,True,11412,254692,1074536
14,2400,100,100,True,False,False,13572,250552,1070656
14,100,2400,100,False,True,False,11868,252432,1072412
14,100,100,2400,False,False,True,11600,253340,1073192
15,2400,100,100,True,False,False,11524,256548,1076564
15,100,2400,100,False,True,False,13300,251488,1071392
15,100,100,2400,False,False,True,11104,259120,1079012
16,2400,100,100,True,False,False,11040,255492,1075428
16,100,2400,100,False,True,False,11072,257352,1077340
16,100,100,2400,False,False,True,11812,252460,1072480
17,2400,100,100,True,False,False,11228,254872,1074820
17,100,2400,100,False,True,False,11200,252760,1072992
17,100,100,2400,False,False,True,13992,250588,1070492
18,2400,100,100,True,False,False,11880,255060,1074936
18,100,2400,100,False,True,False,11300,252700,1072644
18,100,100,2400,False,False,True,13484,251284,1071156
19,2400,100,100,True,False,False,11036,253252,1073364
19,100,2400,100,False,True,False,11492,250992,1070792
19,100,100,2400,False,False,True,11540,250116,1070068
20,2400,100,100,True,False,False,11292,258836,1078880
20,100,2400,100,False,True,False,11116,250912,1070856
20,100,100,2400,False,False,True,11260,253248,1073204
21,2400,100,100,True,False,False,11356,255128,1075004
21,100,2400,100,False,True,False,13676,248580,1068520
21,100,100,2400,False,False,True,11328,253444,1073396
22,2400,100,100,True,False,False,11640,248940,1068936
22,100,2400,100,False,True,False,11332,257128,1077240
22,100,100,2400,False,False,True,13004,251792,1071692
23,2400,100,100,True,False,False,11116,254488,1074448
23,100,2400,100,False,True,False,13164,249044,1068988
23,100,100,2400,False,False,True,13144,253524,1073456
24,2400,100,100,True,False,False,11532,253800,1073776
24,100,2400,100,False,True,False,11228,253112,1073160
24,100,100,2400,False,False,True,13264,250820,1070804
25,2400,100,100,True,False,False,14016,256704,1076632
25,100,2400,100,False,True,False,11944,254900,1074948
25,100,100,2400,False,False,True,13628,251168,1071124
26,2400,100,100,True,False,False,13260,257356,1077244
26,100,2400,100,False,True,False,11540,254240,1074184
26,100,100,2400,False,False,True,11108,250832,1070672
27,2400,100,100,True,False,False,11604,252808,1072824
27,100,2400,100,False,True,False,13400,252872,1072792
27,100,100,2400,False,False,True,13188,247628,1067472
28,2400,100,100,True,False,False,11812,248608,1068624
28,100,2400,100,False,True,False,11152,251436,1071412
28,100,100,2400,False,False,True,13360,251180,1071136
29,2400,100,100,True,False,False,13340,252756,1072884
29,100,2400,100,False,True,False,11468,251240,1071104
29,100,100,2400,False,False,True,13000,247728,1067728
30,2400,100,100,True,False,False,11188,261108,1081148
30,100,2400,100,False,True,False,11420,255176,1075168
30,100,100,2400,False,False,True,11916,254116,1073980
31,2400,100,100,True,False,False,13896,255072,1075092
31,100,2400,100,False,True,False,11048,257808,1077712
31,100,100,2400,False,False,True,13852,255704,1075636
32,2400,100,100,True,False,False,11284,252844,1072900
32,100,2400,100,False,True,False,13332,251012,1070964
32,100,100,2400,False,False,True,11824,250756,1070652
33,2400,100,100,True,False,False,13516,250360,1070420
33,100,2400,100,False,True,False,11536,251288,1071248
33,100,100,2400,False,False,True,11232,255532,1075476
34,2400,100,100,True,False,False,13188,254976,1075060
34,100,2400,100,False,True,False,11320,254992,1074884
34,100,100,2400,False,False,True,11368,256752,1076904
35,2400,100,100,True,False,False,15380,246644,1066572
35,100,2400,100,False,True,False,11008,253056,1072988
35,100,100,2400,False,False,True,11052,252532,1072668
1,2600,100,100,True,False,False,11220,272872,1119488
1,100,2600,100,False,True,False,11532,266304,1112740
1,100,100,2600,False,False,True,13448,266076,1112580
2,2600,100,100,True,False,False,13388,264896,1111608
2,100,2600,100,False,True,False,13552,263860,1110308
2,100,100,2600,False,False,True,11456,271704,1118396
3,2600,100,100,True,False,False,11160,276432,1122884
3,100,2600,100,False,True,False,11488,274028,1120476
3,100,100,2600,False,False,True,11296,270916,1117368
4,2600,100,100,True,False,False,13404,264452,1110900
4,100,2600,100,False,True,False,13336,277124,1123664
4,100,100,2600,False,False,True,11248,266300,1112816
5,2600,100,100,True,False,False,11192,272940,1119564
5,100,2600,100,False,True,False,11260,270448,1116980
5,100,100,2600,False,False,True,13848,259808,1106300
6,2600,100,100,True,False,False,11228,269188,1115764
6,100,2600,100,False,True,False,13096,258976,1105492
6,100,100,2600,False,False,True,11464,262668,1109108
7,2600,100,100,True,False,False,11300,271000,1117464
7,100,2600,100,False,True,False,11108,270552,1116916
7,100,100,2600,False,False,True,11544,266768,1113312
8,2600,100,100,True,False,False,13288,270400,1116876
8,100,2600,100,False,True,False,11300,272872,1119428
8,100,100,2600,False,False,True,11184,270480,1117060
9,2600,100,100,True,False,False,13640,258668,1105196
9,100,2600,100,False,True,False,13680,262600,1109148
9,100,100,2600,False,False,True,13672,263888,1110372
10,2600,100,100,True,False,False,13296,270692,1117200
10,100,2600,100,False,True,False,13472,273668,1120264
10,100,100,2600,False,False,True,10992,262476,1109072
11,2600,100,100,True,False,False,13456,265788,1112348
11,100,2600,100,False,True,False,11284,266496,1112980
11,100,100,2600,False,False,True,13612,263852,1110172
12,2600,100,100,True,False,False,13188,267104,1113688
12,100,2600,100,False,True,False,11748,274612,1121260
12,100,100,2600,False,False,True,13404,273104,1119648
13,2600,100,100,True,False,False,11472,268268,1114816
13,100,2600,100,False,True,False,11292,268784,1115256
13,100,100,2600,False,False,True,13572,268168,1114548
14,2600,100,100,True,False,False,13188,272868,1119376
14,100,2600,100,False,True,False,11132,281532,1128132
14,100,100,2600,False,False,True,11460,270452,1116992
15,2600,100,100,True,False,False,11600,272528,1119100
15,100,2600,100,False,True,False,11192,270580,1117024
15,100,100,2600,False,False,True,13340,272080,1118612
16,2600,100,100,True,False,False,11228,273180,1119580
16,100,2600,100,False,True,False,11184,268732,1115164
16,100,100,2600,False,False,True,11044,278740,1125272
17,2600,100,100,True,False,False,11300,268684,1115288
17,100,2600,100,False,True,False,11412,277128,1123684
17,100,100,2600,False,False,True,11608,272916,1119428
18,2600,100,100,True,False,False,12956,272592,1119160
18,100,2600,100,False,True,False,11008,272696,1119208
18,100,100,2600,False,False,True,13588,268344,1114856
19,2600,100,100,True,False,False,11356,266212,1112812
19,100,2600,100,False,True,False,11300,272912,1119268
19,100,100,2600,False,False,True,13576,268788,1115444
20,2600,100,100,True,False,False,11044,274720,1121068
20,100,2600,100,False,True,False,13196,266360,1112984
20,100,100,2600,False,False,True,13160,268460,1115144
21,2600,100,100,True,False,False,11300,274368,1121140
21,100,2600,100,False,True,False,11228,272144,1118792
21,100,100,2600,False,False,True,13400,269932,1116540
22,2600,100,100,True,False,False,11068,272700,1119264
22,100,2600,100,False,True,False,10948,275064,1121828
22,100,100,2600,False,False,True,13568,270080,1116548
23,2600,100,100,True,False,False,11140,276496,1122948
23,100,2600,100,False,True,False,11152,272416,1118900
23,100,100,2600,False,False,True,13612,270024,1116500
24,2600,100,100,True,False,False,11276,281520,1128016
24,100,2600,100,False,True,False,13700,272536,1119016
24,100,100,2600,False,False,True,11456,280176,1126688
25,2600,100,100,True,False,False,11224,273080,1119364
25,100,2600,100,False,True,False,11180,275084,1121636
25,100,100,2600,False,False,True,13608,274148,1120748
26,2600,100,100,True,False,False,13260,270940,1117332
26,100,2600,100,False,True,False,11544,272532,1119020
26,100,100,2600,False,False,True,11804,270588,1117140
27,2600,100,100,True,False,False,11112,276340,1122788
27,100,2600,100,False,True,False,11180,273456,1120000
27,100,100,2600,False,False,True,11304,276508,1123116
28,2600,100,100,True,False,False,13696,269868,1116328
28,100,2600,100,False,True,False,11520,272740,1119216
28,100,100,2600,False,False,True,11336,274648,1121244
29,2600,100,100,True,False,False,13384,270332,1116756
29,100,2600,100,False,True,False,13536,277136,1123656
29,100,100,2600,False,False,True,13916,272592,1118980
30,2600,100,100,True,False,False,10992,272732,1119260
30,100,2600,100,False,True,False,11376,268372,1114844
30,100,100,2600,False,False,True,13268,269068,1115512
31,2600,100,100,True,False,False,13376,271932,1118492
31,100,2600,100,False,True,False,11212,275148,1121804
31,100,100,2600,False,False,True,13380,273200,1119552
32,2600,100,100,True,False,False,11520,272488,1118956
32,100,2600,100,False,True,False,11528,268844,1115416
32,100,100,2600,False,False,True,11584,272500,1118856
33,2600,100,100,True,False,False,11180,271284,1117644
33,100,2600,100,False,True,False,11464,266412,1112928
33,100,100,2600,False,False,True,13300,272444,1118932
34,2600,100,100,True,False,False,11224,268484,1114972
34,100,2600,100,False,True,False,13840,269724,1116260
34,100,100,2600,False,False,True,13608,272960,1119436
35,2600,100,100,True,False,False,11104,275372,1121964
35,100,2600,100,False,True,False,11400,276320,1122808
35,100,100,2600,False,False,True,11448,273928,1120404
1,2800,100,100,True,False,False,11180,288204,1197396
1,100,2800,100,False,True,False,13152,287752,1196752
1,100,100,2800,False,False,True,13776,290348,1199452
2,2800,100,100,True,False,False,11336,306980,1216348
2,100,2800,100,False,True,False,13600,286344,1195660
2,100,100,2800,False,False,True,11436,288656,1197856
3,2800,100,100,True,False,False,11072,286896,1196064
3,100,2800,100,False,True,False,12956,291120,1200212
3,100,100,2800,False,False,True,15228,279808,1188744
4,2800,100,100,True,False,False,11652,283884,1193004
4,100,2800,100,False,True,False,13492,286568,1195820
4,100,100,2800,False,False,True,13484,284524,1193800
5,2800,100,100,True,False,False,10952,286260,1195540
5,100,2800,100,False,True,False,11148,286188,1195404
5,100,100,2800,False,False,True,13228,292952,1202356
6,2800,100,100,True,False,False,13412,282228,1191344
6,100,2800,100,False,True,False,11456,291752,1201028
6,100,100,2800,False,False,True,11360,290136,1199160
7,2800,100,100,True,False,False,11188,288880,1198228
7,100,2800,100,False,True,False,11540,288128,1197128
7,100,100,2800,False,False,True,11224,290656,1199808
8,2800,100,100,True,False,False,13688,285480,1194688
8,100,2800,100,False,True,False,10988,286700,1195676
8,100,100,2800,False,False,True,13084,284168,1193476
9,2800,100,100,True,False,False,11420,294540,1203708
9,100,2800,100,False,True,False,13332,286404,1195540
9,100,100,2800,False,False,True,11532,290064,1199104
10,2800,100,100,True,False,False,13676,286036,1195196
10,100,2800,100,False,True,False,13804,283476,1192600
10,100,100,2800,False,False,True,13576,289832,1199100
11,2800,100,100,True,False,False,11524,291948,1201216
11,100,2800,100,False,True,False,11048,290056,1199236
11,100,100,2800,False,False,True,13280,292500,1201532
12,2800,100,100,True,False,False,13632,291664,1200904
12,100,2800,100,False,True,False,11112,292092,1201172
12,100,100,2800,False,False,True,11520,286000,1195044
13,2800,100,100,True,False,False,13504,290444,1199616
13,100,2800,100,False,True,False,13560,288020,1197072
13,100,100,2800,False,False,True,13492,286364,1195632
14,2800,100,100,True,False,False,11360,292216,1201500
14,100,2800,100,False,True,False,11292,288180,1197372
14,100,100,2800,False,False,True,13524,287368,1196704
15,2800,100,100,True,False,False,13224,272368,1181356
15,100,2800,100,False,True,False,11420,288608,1197824
15,100,100,2800,False,False,True,13688,279536,1188840
16,2800,100,100,True,False,False,13684,279288,1188596
16,100,2800,100,False,True,False,11476,287776,1197028
16,100,100,2800,False,False,True,11872,291320,1200452
17,2800,100,100,True,False,False,13540,284240,1193396
17,100,2800,100,False,True,False,11240,292712,1201840
17,100,100,2800,False,False,True,13268,292304,1201468
18,2800,100,100,True,False,False,11532,288004,1197156
18,100,2800,100,False,True,False,11044,286400,1195748
18,100,100,2800,False,False,True,11304,292140,1201340
19,2800,100,100,True,False,False,11048,282864,1192100
19,100,2800,100,False,True,False,11588,292388,1201540
19,100,100,2800,False,False,True,13220,291516,1200476
20,2800,100,100,True,False,False,13280,281692,1191020
20,100,2800,100,False,True,False,11644,287136,1196076
20,100,100,2800,False,False,True,11108,288824,1198148
21,2800,100,100,True,False,False,13272,287752,1196896
21,100,2800,100,False,True,False,11232,285948,1195272
21,100,100,2800,False,False,True,11168,286808,1195912
22,2800,100,100,True,False,False,13668,283620,1192756
22,100,2800,100,False,True,False,13036,289000,1197940
22,100,100,2800,False,False,True,13456,290724,1199820
23,2800,100,100,True,False,False,13572,304008,1213112
23,100,2800,100,False,True,False,11044,286264,1195320
23,100,100,2800,False,False,True,13152,288656,1197824
24,2800,100,100,True,False,False,10976,284072,1193432
24,100,2800,100,False,True,False,13296,282012,1191384
24,100,100,2800,False,False,True,11052,286676,1195804
25,2800,100,100,True,False,False,13564,282400,1191620
25,100,2800,100,False,True,False,13592,282008,1190908
25,100,100,2800,False,False,True,11200,292128,1201256
26,2800,100,100,True,False,False,11504,287956,1197096
26,100,2800,100,False,True,False,13676,287656,1196904
26,100,100,2800,False,False,True,11464,287924,1197044
27,2800,100,100,True,False,False,11308,292076,1201400
27,100,2800,100,False,True,False,11104,287908,1196996
27,100,100,2800,False,False,True,11296,289776,1198900
28,2800,100,100,True,False,False,13544,289796,1199024
28,100,2800,100,False,True,False,11484,289952,1199084
28,100,100,2800,False,False,True,13224,282472,1191388
29,2800,100,100,True,False,False,12960,282760,1191964
29,100,2800,100,False,True,False,11040,286260,1195540
29,100,100,2800,False,False,True,13612,287968,1197136
30,2800,100,100,True,False,False,11456,286620,1195796
30,100,2800,100,False,True,False,11640,282120,1191168
30,100,100,2800,False,False,True,11364,288736,1198044
31,2800,100,100,True,False,False,13428,280420,1189600
31,100,2800,100,False,True,False,11216,286692,1195740
31,100,100,2800,False,False,True,11260,289688,1198824
32,2800,100,100,True,False,False,13264,282720,1191844
32,100,2800,100,False,True,False,11640,275436,1184384
32,100,100,2800,False,False,True,11188,284180,1193132
33,2800,100,100,True,False,False,13492,287772,1197048
33,100,2800,100,False,True,False,11108,288720,1197928
33,100,100,2800,False,False,True,11296,286608,1195768
34,2800,100,100,True,False,False,13336,292936,1202080
34,100,2800,100,False,True,False,13260,281692,1190696
34,100,100,2800,False,False,True,13336,286632,1195856
35,2800,100,100,True,False,False,11148,280260,1189372
35,100,2800,100,False,True,False,11364,307080,1215964
35,100,100,2800,False,False,True,13148,289360,1198380
1,3000,100,100,True,False,False,11584,301252,1272900
1,100,3000,100,False,True,False,13524,303776,1275340
1,100,100,3000,False,False,True,11448,304040,1275696
2,3000,100,100,True,False,False,13920,299516,1271176
2,100,3000,100,False,True,False,11260,305552,1277316
2,100,100,3000,False,False,True,13920,305184,1276720
3,3000,100,100,True,False,False,11092,299912,1271604
3,100,3000,100,False,True,False,11632,299128,1270960
3,100,100,3000,False,False,True,11204,302064,1273596
4,3000,100,100,True,False,False,11692,305156,1276676
4,100,3000,100,False,True,False,11272,305788,1277340
4,100,100,3000,False,False,True,13696,302152,1273492
5,3000,100,100,True,False,False,11496,299460,1271184
5,100,3000,100,False,True,False,13368,300248,1271900
5,100,100,3000,False,False,True,13672,297168,1268824
6,3000,100,100,True,False,False,13732,303084,1274520
6,100,3000,100,False,True,False,11160,306504,1278224
6,100,100,3000,False,False,True,13856,305240,1276748
7,3000,100,100,True,False,False,13484,293928,1265656
7,100,3000,100,False,True,False,11192,305900,1277264
7,100,100,3000,False,False,True,13268,306388,1278164
8,3000,100,100,True,False,False,13604,305384,1277044
8,100,3000,100,False,True,False,13304,324972,1296520
8,100,100,3000,False,False,True,13328,308204,1279748
9,3000,100,100,True,False,False,13912,324312,1295660
9,100,3000,100,False,True,False,11220,309620,1281148
9,100,100,3000,False,False,True,11304,304256,1276020
10,3000,100,100,True,False,False,13488,305508,1277124
10,100,3000,100,False,True,False,13188,306156,1277664
10,100,100,3000,False,False,True,11536,307876,1279684
11,3000,100,100,True,False,False,11400,302312,1274132
11,100,3000,100,False,True,False,13844,298016,1269440
11,100,100,3000,False,False,True,13256,300028,1271836
12,3000,100,100,True,False,False,13692,303812,1275464
12,100,3000,100,False,True,False,11232,304008,1275320
12,100,100,3000,False,False,True,11388,305652,1276920
13,3000,100,100,True,False,False,13444,324128,1295864
13,100,3000,100,False,True,False,10920,310228,1281776
13,100,100,3000,False,False,True,13240,303932,1275552
14,3000,100,100,True,False,False,11192,311740,1283136
14,100,3000,100,False,True,False,11192,303720,1275312
14,100,100,3000,False,False,True,11256,306380,1278052
15,3000,100,100,True,False,False,10988,304064,1275680
15,100,3000,100,False,True,False,11264,303804,1275472
15,100,100,3000,False,False,True,11636,303876,1275712
16,3000,100,100,True,False,False,13152,302524,1274256
16,100,3000,100,False,True,False,13332,303836,1275304
16,100,100,3000,False,False,True,11172,308500,1280060
17,3000,100,100,True,False,False,11184,304512,1276152
17,100,3000,100,False,True,False,11112,308508,1280344
17,100,100,3000,False,False,True,11340,305872,1277588
18,3000,100,100,True,False,False,12952,305732,1277172
18,100,3000,100,False,True,False,13852,303928,1275656
18,100,100,3000,False,False,True,11924,305216,1276528
19,3000,100,100,True,False,False,11088,307948,1279540
19,100,3000,100,False,True,False,13844,302860,1274540
19,100,100,3000,False,False,True,11428,303816,1275168
20,3000,100,100,True,False,False,11224,308268,1280068
20,100,3000,100,False,True,False,11188,309872,1281136
20,100,100,3000,False,False,True,11284,307948,1279564
21,3000,100,100,True,False,False,13268,303500,1275096
21,100,3000,100,False,True,False,13272,305484,1277260
21,100,100,3000,False,False,True,11004,310740,1282392
22,3000,100,100,True,False,False,11180,308680,1280296
22,100,3000,100,False,True,False,11388,305844,1277508
22,100,100,3000,False,False,True,11364,304268,1275884
23,3000,100,100,True,False,False,11184,305684,1277524
23,100,3000,100,False,True,False,11212,303448,1275124
