iteration,d1,d2,d3,varying_d1,varying_d2,varying_d3,initial_memory_usage_kb,input_data_memory_usage_kb,final_memory_usage_kb
32,100,800,100,False,True,False,13644,127416,536576
32,100,100,800,False,False,True,11472,137076,546196
33,800,100,100,True,False,False,13928,125512,534656
33,100,800,100,False,True,False,11484,128584,537808
33,100,100,800,False,False,True,13236,125900,535192
34,800,100,100,True,False,False,13348,129128,538480
34,100,800,100,False,True,False,11796,123652,532916
34,100,100,800,False,False,True,13508,130568,539824
35,800,100,100,True,False,False,11048,127332,536584
35,100,800,100,False,True,False,11464,146928,556068
35,100,100,800,False,False,True,11532,130428,539504
1,1000,100,100,True,False,False,13512,141276,644332
1,100,1000,100,False,True,False,13500,146392,649192
1,100,100,1000,False,False,True,13844,139440,642644
2,1000,100,100,True,False,False,11676,145456,648568
2,100,1000,100,False,True,False,11028,145868,648928
2,100,100,1000,False,False,True,11128,144060,647232
3,1000,100,100,True,False,False,13600,135656,638756
3,100,1000,100,False,True,False,11296,150456,653380
3,100,100,1000,False,False,True,13368,138052,641016
4,1000,100,100,True,False,False,11408,146260,649124
4,100,1000,100,False,True,False,11232,145992,649056
4,100,100,1000,False,False,True,11068,142512,645380
5,1000,100,100,True,False,False,11248,144424,647508
5,100,1000,100,False,True,False,11168,144488,647632
5,100,100,1000,False,False,True,13844,148124,650988
6,1000,100,100,True,False,False,11544,144360,647204
6,100,1000,100,False,True,False,13420,148544,651676
6,100,100,1000,False,False,True,11272,138412,641320
7,1000,100,100,True,False,False,11468,140544,643460
7,100,1000,100,False,True,False,11788,143568,646584
7,100,100,1000,False,False,True,11128,148896,651700
8,1000,100,100,True,False,False,11196,144164,647240
8,100,1000,100,False,True,False,13548,145904,648940
8,100,100,1000,False,False,True,11312,146008,649160
9,1000,100,100,True,False,False,11052,142176,645296
9,100,1000,100,False,True,False,11304,146320,649444
9,100,100,1000,False,False,True,11220,160748,663780
10,1000,100,100,True,False,False,13268,146684,649704
10,100,1000,100,False,True,False,13636,140432,643520
10,100,100,1000,False,False,True,11164,150948,653704
11,1000,100,100,True,False,False,13268,142736,645828
11,100,1000,100,False,True,False,13552,142180,645144
11,100,100,1000,False,False,True,11548,149652,652496
12,1000,100,100,True,False,False,11120,142056,645116
12,100,1000,100,False,True,False,13396,141784,644752
12,100,100,1000,False,False,True,13336,142300,645348
13,1000,100,100,True,False,False,13616,142300,645232
13,100,1000,100,False,True,False,13596,142404,645444
13,100,100,1000,False,False,True,11592,144436,647248
14,1000,100,100,True,False,False,11316,147112,650132
14,100,1000,100,False,True,False,13372,142744,645724
14,100,100,1000,False,False,True,11404,150128,653140
15,1000,100,100,True,False,False,11008,146372,649424
15,100,1000,100,False,True,False,13544,144128,647192
15,100,100,1000,False,False,True,13916,144964,647844
16,1000,100,100,True,False,False,13428,142580,645620
16,100,1000,100,False,True,False,11216,152984,655892
16,100,100,1000,False,False,True,11276,142668,645784
17,1000,100,100,True,False,False,13380,145628,648644
17,100,1000,100,False,True,False,11220,148188,651140
17,100,100,1000,False,False,True,13520,142608,645584
18,1000,100,100,True,False,False,13400,150040,653092
18,100,1000,100,False,True,False,11048,144880,647952
18,100,100,1000,False,False,True,11144,144332,647468
19,1000,100,100,True,False,False,13688,139484,642580
19,100,1000,100,False,True,False,13236,146388,649388
19,100,100,1000,False,False,True,11644,143692,646772
20,1000,100,100,True,False,False,11528,139884,642704
20,100,1000,100,False,True,False,13328,142692,645612
20,100,100,1000,False,False,True,15376,143904,647000
21,1000,100,100,True,False,False,11584,139652,642688
21,100,1000,100,False,True,False,13200,138616,641416
21,100,100,1000,False,False,True,13012,146296,649360
22,1000,100,100,True,False,False,14024,139228,642268
22,100,1000,100,False,True,False,11148,140212,643156
22,100,100,1000,False,False,True,11268,141372,644424
23,1000,100,100,True,False,False,11544,148380,651432
23,100,1000,100,False,True,False,13344,138152,641044
23,100,100,1000,False,False,True,11308,142732,645776
24,1000,100,100,True,False,False,11192,148768,651560
24,100,1000,100,False,True,False,11512,144640,647716
24,100,100,1000,False,False,True,13680,143516,646496
25,1000,100,100,True,False,False,11304,142248,645348
25,100,1000,100,False,True,False,11296,145816,648752
